 20.3 1.01037 2 164 761 1861
 25.7 1.67858 2 117 390 1862
 17 0.573222 2 164 159 1863
 23 0.634499 2 200 58 1864
 17 0.523765 1 159 1088 1865
 17.9 1.22392 2 170 859 1866
 21.2 1.7239 2 139 1247 1867
 21.3 0.894815 2 169 1467 1868
 17.8 0.648543 1 150 1559 1869
 23.5 1.41087 2 431 1485 1870
 18.6 0.545309 1 188 613 1871
 17.1 1.12252 1 188 533 1872
 16.9 1.09201 1 180 298 1873
 24.5 1.10589 2 111 1797 1874
 25.1 0.712135 2 429 141 1875
 19 0.728432 1 187 997 1876
 20.3 0.845278 1 122 1107 1877
 19.2 0.681019 1 116 1330 1878
 16.4 0.0829739 1 167 1697 1879
 16 0.347141 1 146 1629 1880
 21 1.14673 1 228 465 1881
 25.5 0.394786 1 133 690 1882
 20.9 0.894486 2 231 456 1883
 22.3 0.0559311 2 132 1659 1884
 20.8 0.613631 2 184 4 1885
 15.7 1.1588 1 187 1150 1886
 20.9 1.23367 1 172 1194 1888
 21.2 0.55947 2 232 1844 1889
 18.2 1.16594 1 123 1779 1890
 22.1 1.0598 2 170 314 1891
 17.9 0.875782 1 137 550 1892
 21 1.23009 1 357 605 1893
 19 0.834295 2 184 368 1894
 18.7 0.492102 2 184 1738 1895
 17.9 0.653055 1 146 1295 1896
 19.4 0.782974 1 166 1069 1897
 22 1.30967 2 112 1048 1898
 19.6 1.66342 1 122 1256 1899
 20.2 0.987897 1 360 1499 1900
 23.1 1.57375 1 374 1267 1901
 22 1.4422 2 176 829 1902
 17.2 1.46026 1 205 1050 1903
 24.5 0.770901 2 178 80 1904
 18 1.07062 1 188 135 1905
 16.4 0.942629 1 150 358 1906
 20.2 0.838528 1 357 781 1907
 25.8 0.893692 2 178 565 1908
 19.3 0.652625 1 195 1549 1909
 24.6 1.64876 2 363 1643 1910
 19.9 1.56342 1 123 1411 1911
 19.5 0.93042 1 182 676 1912
 19.7 0.344135 2 192 911 1913
 17 0.838842 1 150 228 1914
 15.8 1.06173 1 271 12 1915
 17.8 1.12746 1 299 215 1916
 19.9 1.15217 1 285 925 1917
 16.5 0.302079 1 291 704 1918
 21.4 0.169847 2 246 1395 1919
 18.5 0.493103 1 285 1457 1920
 15.7 0.362395 1 256 1566 1921
 16.5 0.193886 2 162 530 1922
 18.4 1.19143 1 194 767 1923
 15.9 -0.00770702 1 197 377 1924
 16 1.28971 1 285 154 1925
 18.4 1.10236 1 136 68 1926
 23.8 0.918491 2 254 283 1927
 20 1.39701 2 229 849 1928
 16.4 1.1173 1 114 1253 1929
 15 0.560769 1 151 1318 1930
 16 -0.389049 2 149 1707 1931
 27.1 1.12715 2 302 1476 1932
 20 0.668528 1 303 620 1933
 19.9 0.00318888 2 162 515 1934
 18.6 0.49084 2 186 289 1935
 22.3 1.38382 2 224 1806 1936
 23.1 -0.0667637 2 201 149 1937
 21.3 1.30177 2 121 988 1938
 17.8 1.02259 2 164 775 1939
 24.6 1.33193 2 224 1172 1940
 17.5 1.17714 1 203 1858 1941
 12.2 0.645831 1 167 1619 1942
 22.7 0.631878 2 132 478 1943
 17.4 0.732928 1 151 699 1944
 24 1.30496 2 429 437 1945
 18.7 1.04854 1 153 1668 1946
 16.4 1.0443 1 233 10 1947
 19.3 1.05936 1 419 1135 1948
 18.3 0.684268 1 227 919 1949
 17.2 -0.0333333 1 115 1018 1950
 19.9 1.05247 1 158 1251 1951
 20.5 0 1 173 1767 1952
 24.2 1.36297 2 117 331 1953
 18.2 1.03485 1 365 560 1954
 20.9 0.36231 1 162 364 1956
 18.6 0.560626 1 419 1277 1958
 19.3 1.68956 2 156 1059 1959
 18.2 1.36739 1 226 874 1960
 19 1.48266 2 229 1111 1961
 23.9 1.54417 2 140 34 1962
 17.2 0.842873 2 193 1691 1963
 17.9 1.25764 1 366 415 1964
 15.5 0.906888 1 158 734 1965
 19.4 1.56741 1 145 501 1966
 23.5 1.16666 2 375 1598 1967
 22.7 0.72775 2 426 1817 1968
 12.4 0.37763 1 115 1205 1969
 23.5 0 2 339 1134 1970
 17.2 0.693276 1 181 967 1971
 17.7 0.918576 1 153 183 1972
 24.6 0.943582 2 156 1829 1973
 19.8 0.962259 2 161 270 1974
 17.8 0.812802 1 159 488 1975
 22.6 1.27792 2 140 641 1976
 16.5 0.779665 1 204 1454 1977
 28.8 0.911502 2 353 1682 1978
 17.3 0.908562 1 244 1344 1979
 21.3 -0.462316 2 186 1276 1980
 16.8 0.507613 1 151 822 1981
 23.8 1.41744 1 122 1044 1982
 27.8 1.10656 2 364 99 1983
 23.4 1.48704 2 155 132 1984
 20.6 1.24192 1 360 356 1985
 18.2 0.904668 1 300 797 1986
 24.8 0.855934 2 364 570 1987
 16.9 -0.0167375 1 272 1547 1988
 17.5 1.40837 1 205 1492 1989
 19.5 0.998016 2 183 1423 1990
 22.7 0.993175 2 251 666 1991
 25.2 1.15369 2 356 906 1992
 18.9 1.18228 1 113 249 1993
 21.5 0.853869 2 143 15 1994
 18.4 1.15496 1 91 715 1997
 25.8 0.86158 2 315 1394 1998
 19.7 1.43203 1 257 1604 1999
 24 0.563428 2 302 125 2000
 22.7 1.3704 2 288 1770 2001
 23 1.25101 2 318 316 2002
 21.3 1.46554 2 95 554 2003
 23 0.849785 2 259 587 2004
 20.6 1.60028 1 393 1514 2005
 16.8 0.786527 1 407 1740 2006
 21.1 1.65941 1 400 1278 2007
 19.4 1.01131 1 400 1061 2008
 18.6 1.21649 1 407 1046 2009
 18.4 0.709979 1 392 268 2010
 20.9 1.42566 1 400 35 2011
 18.5 1.60932 1 407 174 2012
 19.5 0.300278 1 391 408 2013
 17.3 0.659348 1 393 735 2014
 22.1 2.12492 1 378 502 2015
 27 0.9668 2 381 1593 2016
 18.5 0.735326 1 454 1424 2017
 25.3 1.39002 2 444 1207 2018
 15.7 1.27039 1 433 904 2019
 23.6 0.364829 2 416 184 2021
 30.2 1.06163 2 402 29 2022
 21.5 0.984832 2 437 263 2023
 28.1 0.995366 2 376 876 2024
 25.5 1.72125 2 442 642 2025
 21.4 1.21464 2 397 1448 2026
 20.8 1.46463 1 468 1687 2027
 25.2 0.760161 2 390 1345 2028
 25.2 0 2 363 757 2029
 20.3 1.07823 1 411 810 2030
 27.8 1.26292 2 463 329 2031
 23.4 1.32448 2 403 94 2032
 25.3 1.2785 2 404 119 2033
 20.7 0.456772 2 386 1021 2034
 27 1.39144 2 371 794 2035
 26.3 1.22447 2 376 1306 2036
 26.8 1.79341 2 442 1546 2037
 29.7 1.5668 2 383 1487 2038
 28 1.69018 2 371 1263 2039
 24 -0.0929946 2 386 476 2041
 24.1 1.72767 2 386 244 2042
 25.4 1.13168 2 435 1853 2043
 24 0.771881 2 441 201 2044
 20.8 0 2 464 941 2045
 25.2 1.52325 2 463 1156 2046
 20 0 1 445 1385 2047
 28 1.11171 2 368 1631 2048
 23 -0.463796 2 457 1406 2049
 23.7 1.50656 2 362 512 2050
 23.6 1.05627 2 442 753 2051
 28.1 1.04221 2 377 391 2052
 20.4 1.15944 1 462 1704 2053
 24.4 1.59198 2 375 51 2054
 27.8 1.44335 2 396 1089 2055
 21.8 0.954279 2 448 860 2056
 19.8 0.73021 2 416 1241 2057
 26.1 1.86991 2 369 1780 2058
 18.5 1.35023 1 380 1561 2059
 19.6 1.32369 1 440 373 2060
 21.6 1.50813 2 381 604 2061
 27.2 1.39663 2 376 534 2062
 18.9 1.03465 1 438 299 2063
 24.8 1.25434 2 458 1790 2064
 29.4 0.961042 2 415 1229 2065
 25.1 1.01089 2 457 998 2066
 24.8 0.588794 1 410 1100 2067
 20.7 1.61397 1 405 1336 2068
 24.4 0.805671 1 410 1698 2069
 28 1.2148 2 437 1636 2070
 17.5 1.08011 1 461 455 2071
 20.7 0.0640125 2 397 681 2072
 20.5 0.0373138 1 445 450 2073
 21.7 0.454932 1 468 1645 2074
 23.6 0.8595 2 404 1880 2075
 27.1 0 2 434 1146 2076
 19.6 1.69317 1 398 959 2077
 23.6 0.712135 2 431 1191 2078
 22.5 0.775335 2 362 1839 2079
 21.3 1.00953 2 387 303 2081
 24.6 0.900651 2 363 539 2082
 23.3 1.04461 2 395 599 2083
 18.4 1.39444 1 432 1501 2084
 24.6 0 2 466 1730 2085
 22.3 0.97247 1 451 1290 2086
 27.8 0.603234 2 415 1067 2087
 22.8 1.38808 2 431 1043 2088
 17.3 -0.005604 1 454 105 2089
 20.3 1.31134 1 461 46 2090
 24.9 0 2 466 164 2091
 24.9 1.05174 2 414 396 2092
 22.2 0.542639 2 437 748 2093
 26.5 0.871917 1 410 508 2094
 25.7 1.29395 2 450 1581 2095
 18.1 0.799649 1 468 1435 2096
 20.5 0.821699 1 445 1213 2097
 25.5 1.57441 2 444 889 2098
 22.7 1.08217 1 451 1115 2099
 26.7 0.350525 2 396 1651 2100
 20.9 1.19905 1 451 1415 2101
 21.2 1.74446 1 385 668 2102
 25 1.26545 2 465 908 2103
 28.2 1.47726 2 437 232 2104
 20.4 1.10354 1 412 1866 2105
 17.5 1.12225 1 373 210 2106
 24.5 1.05571 2 401 929 2107
 16.7 1.75225 1 432 708 2108
 20.4 1.27501 1 373 1392 2109
 25.5 1.28423 2 413 1795 2110
 21 0.974994 1 452 1568 2111
 24.6 0 2 384 522 2112
 27.5 1.28426 2 368 763 2113
 25.6 1.36278 2 457 380 2114
 20.2 0.930194 2 387 62 2116
 25.4 1.42772 2 369 1077 2117
 16.7 0.73913 1 373 854 2118
 26.2 1.59144 2 371 1249 2119
 28.4 1.03885 2 434 1310 2120
 26.9 1.07134 2 435 383 2122
 20.9 1.53537 1 433 615 2123
 16.9 0.98006 1 372 519 2124
 21.9 1.28158 2 441 290 2125
 25.5 1.34982 2 437 1800 2126
 24 1.02903 2 458 144 2127
 21.7 0.612119 2 395 991 2128
 19.1 0.781354 1 432 1109 2129
 20.5 0.834097 1 398 1164 2130
 20.7 1.12116 1 440 1861 2131
 25.5 0.17527 2 441 1621 2132
 27.9 1.69158 2 377 467 2133
 20.4 0 1 445 664 2134
 25 0.944595 2 369 438 2135
 23.9 2.51753 2 363 1662 2136
 26.2 0.831107 2 368 5 2137
 26.3 1.54401 2 383 1136 2138
 25.9 1.36936 2 442 921 2139
 16.7 1.34888 1 459 1012 2140
 17.5 1.42097 1 453 130 2141
 18.9 1.23664 1 432 1776 2142
 23.9 0 2 384 323 2143
 24.3 0.628996 2 397 558 2144
 19.5 0.88274 1 406 608 2145
 26.6 1.84601 2 401 1519 2146
 22.2 0.241305 1 461 1745 2147
 27.1 1.54158 2 363 1293 2148
 19.9 -0.137371 1 445 1068 2149
 17.6 0.83465 1 438 870 2150
 16.8 1.71386 1 459 1105 2151
 20.9 1.03085 1 406 40 2152
 27.2 1.64278 2 442 180 2153
 24.4 1.32519 2 371 413 2154
 18.5 1.58855 1 461 756 2155
 18.7 1.43465 1 438 510 2156
 18.5 0.968404 1 438 1601 2157
 24.5 1.85698 2 401 1433 2158
 26.9 1.29792 2 436 1214 2159
 26 0.690144 2 415 727 2160
 20.3 0.610028 1 374 957 2161
 19.9 1.81003 1 373 189 2162
 21.5 0.448385 1 391 1831 2163
 18.2 1.94629 1 453 267 2164
 25 1.33494 2 457 907 2165
 19.7 1.21132 1 433 657 2166
 20 0.350925 1 419 1456 2167
 25.7 1.91152 2 382 1689 2168
 17.3 1.10015 1 412 1283 2170
 26.3 0.712274 2 435 817 2171
 27.5 1.19735 2 371 335 2172
 17.5 0.844335 1 407 107 2173
 23.6 0.891283 2 444 124 2174
 18.2 1.8185 1 432 347 2175
 26.1 1.34403 2 409 819 2176
 21.1 1.2315 2 369 1312 2177
 26.8 1.16418 2 463 1548 2178
 26.9 1.60256 2 404 1510 2179
 26.5 -0.00263107 2 394 1428 2180
 22.3 0.918602 2 465 654 2181
 21 1.55492 1 440 895 2182
 19.3 0.71207 2 416 255 2183
 22.1 0.980921 2 455 1860 2184
 25.4 1.12325 2 465 965 2186
 29.2 1.12407 2 377 714 2187
 25.6 0.624516 2 465 1393 2188
 21.4 1.17107 1 446 1648 2189
 27 2.16932 2 382 516 2191
 23.8 1.68155 2 381 758 2192
 20.3 1.31525 1 440 398 2193
 26.2 1.06996 2 455 161 2194
 20.8 1.03612 2 416 56 2195
 19.3 0.889191 1 412 1108 2196
 17.3 1.25151 1 406 867 2197
 29.2 0.16557 2 443 1250 2198
 23.8 1.12903 2 457 1460 2199
 16.2 0 1 391 1296 2200
 23.7 1.31215 2 458 1070 2201
 28.1 0.968616 2 414 1024 2202
 18.3 0.926211 1 438 1759 2204
 21.5 1.17501 1 372 334 2205
 21.3 1.65254 2 362 563 2206
 25.3 1.08231 2 437 576 2207
 22.4 1.58935 1 451 361 2208
 18.1 1.00998 1 392 1744 2209
 25.5 1.33188 2 362 1439 2210
 27.4 1.55962 2 383 1215 2211
 22.5 1.67248 2 456 879 2212
 27.6 0.643316 2 450 1113 2213
 25.7 1.96739 2 371 26 2214
 26.6 1.65049 2 448 1688 2215
 25.5 2.40474 2 381 418 2216
 20.6 1.10621 2 397 723 2217
 21.7 1.23929 1 405 498 2218
 15.1 0.796244 1 438 1600 2219
 22.3 1.42773 2 395 1665 2220
 26.2 0.90245 2 456 1356 2221
 24.2 1.00242 2 395 738 2222
 29.7 1.4201 2 389 969 2223
 25.8 0 2 384 171 2224
 17.8 0.449523 1 412 1823 2225
 17.3 1.345 1 392 272 2226
 25.3 0.695934 2 444 491 2227
 22.7 1.26666 2 375 636 2228
 25 1.65234 2 436 1455 2229
 22.6 1.03747 2 458 1523 2230
 24.6 1.67849 2 375 1507 2231
 27.5 0.588221 2 434 1270 2232
 25.7 0 2 435 824 2233
 16.5 0.554745 1 373 312 2234
 15.5 0.705359 1 453 129 2236
 21.1 0.52244 1 467 354 2237
 25.3 1.53906 2 362 784 2238
 22.6 0.938713 2 431 569 2239
 27 0.249955 2 443 1368 2240
 23.1 1.65172 2 386 1657 2241
 18.4 1.16514 1 412 1420 2242
 20.3 1.03479 1 446 675 2243
 24.5 1.3881 2 455 909 2244
 28.4 1.25193 2 402 239 2245
 20.9 1.58741 1 440 1871 2246
 26 0 2 384 213 2247
 19.9 1.32946 1 433 712 2249
 26.8 0.523931 2 368 1224 2250
 21.3 1.2594 1 372 1452 2251
 24.7 1.2687 2 457 1572 2252
 20.8 0.205563 1 467 529 2253
 24.7 1.29139 2 390 765 2254
 18.7 1.35479 1 459 156 2256
 21.4 0.501605 1 398 66 2257
 29.1 0.867402 2 396 1087 2258
 19.6 1.28601 1 433 858 2259
 20.6 0.945736 1 412 1081 2260
 25.7 -0.0981834 2 382 1317 2261
 26.7 1.37652 2 409 1711 2262
 21.5 0.903616 2 387 1479 2263
 25.9 1.77259 2 404 618 2264
 27 1.51544 2 390 551 2265
 20.4 1.3669 2 362 295 2266
 19 0.853514 1 433 1804 2267
 25 0.860918 2 444 155 2268
 24.6 1.93616 2 368 996 2269
 29.1 0.755869 2 443 934 2270
 21.3 0.797734 2 447 1171 2271
 26.5 1.36161 2 377 1867 2272
